Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
_SPXD,S&P 500/Cowles Composite Price Index (with GFD extension),Stock Indices - Composites,United States Dollar,United States,,,,,,,Index Number,Units,Stock,none,Monthly From Jan 1871 To Jan 1918<BR>Weekly From Jan 1918 To Dec 1927<BR>Daily From Jan 1928 To May 2022<BR>,"For Data before 1871, please see the file GFUS100MPD<br />After the Dow Jones Averages, the second most historically extensive indices are the Standard and Poor's indices.  Whereas the Dow Jones averages were weighted by price, from the beginning, the S&P indices were weighted by capitalization.  The original indices were introduced by the Standard Statistics Corporation in 1923 covering 233 stocks in 26 sectors.  Data were calculated on a weekly basis back to 1918.  The daily indices were introduced in 1928 and consisted of a 90-stock average including 50 industrials, 20 rails and 20 utilities.  Data were calculated on a weekly basis back to 1926 and 1927.  <br />The Standard and Poor's Composite combines a number of different indices. From 1791 to 1801, GFD has calculated an equal-weighted index using data from 7 banks (Union National Bank of Boston, Massachusetts National Bank of Boston, the First Bank of the United States, Bank of the State of New York, Bank of Pennsylvania, Bank of South Carolina, and the Bank of America), 3 insurance companies (New York Insurance Company, Insurance Co. of Pennsylvania, Insurance Co. of North America) and two transport companies (Philadelphia and Lancaster Turnpike Company and Schuylkill Permanent Bridge Company).<br />Using Walter B. Smith and Arthur H. Cole, Fluctuations in American Business, 1790-1860, Cambridge: Harvard Univ. Press, 1935, the index combines the monthly price indexes of Bank stocks (1802-1815, Bank and Insurance Stocks (February 1815-December 1845), and Rails (1834-1862) from Smith and Cole, ibid.: and Railroads (1863-1870) from Frederick R. Macaulay, The Movements of Interest Rates, Bond Yields and Stock Prices in the United States Since 1856, New York: National Bureau of Economic Research, 1938.  This data is available in USMACRRM<br />GFD has used Smitha nd Cole's data on banks from 1802 to 1833.  Between 1834 and 1863, the file USCFALLM provides data from Smith and Cole. Beginning in 1871, the Cowles/Standard and Poor's Composite index of stocks is used.  The Standard and Poor's indices were first calculated in 1918, and the Cowles Commission back-calculated the series to 1871 using the Commercial and Financial Chronicle. For more information, see Standard and Poor's, Security Price Index Record, New York: Standard and Poor's, 2000 and Cowles Commission for Research in Economics, Common-Stock Indexes, 2nd ed., Bloomington: Principia Press, 1939.<br />High-low-close are available since January 1930 except for 1/2/41-7/30/46, 2/28/47-3/5/47, 10/24/47-10/28/47, 3/5/48-3/10/48, 5/6/49-5/11/49, 12/23/49-1/23/52, 6/27,30/1952, 9/5,8,9/1952.<br />The 90-stock Composite was calculated from 1926 through February 1957 when S&P introduced the S&P 500 stock average including 425 industrials, 25 rails and 50 utilities, weighting the index substantially in favor of the industrials.  S&P did not calculate the 500-stock index prior to March 1957, but used the old 90-share index (as well as the old 50 industrials, 20 rails and 20 utilities indices) to extend the data back to 1928.  The daily closes listed in the Security Price Index Record consist of the 90 stock averages adjusted to the new 1941/43 base from 1926 through February 1957, and the 500 stock averages starting in March 1957.  Similarly, the weekly/monthly data for these indices uses the 90 stock average, rather than the more extensive indices of industrials that included 400 stocks, and were calculated on a weekly rather than a daily basis.<br />The indices were revised again on July 1, 1976 when the rail index was dropped, and was replaced by the Transportation index, and a Financial Index was added.  Until that time, financial shares had been excluded from the S&P 500 because many were over-the-counter stocks making it difficult to calculate exact prices for the averages.  The components were changed from 425 industrials, 60 utilities and 15 rails to 400 industrials, 40 utilities, 20 transportation and 40 financial stocks in 1976.  On April 6, 1988, exact numerical allocations were abandoned allowing the sectoral composition of the S&P 500 index to change as new stocks were removed and added to the S&P 500. Data for the S&P 500 index is theoretical through 1983 and actual, real-time data from January 3, 1984 on. <br /><br /> Where possible, we have included high-low-close data for the indices, which meant readjusting the data for the period prior to March 1957 to the old indices.  High-low-close are currently available for 1930-1941, September 1946-December 1949, and beginning in January 1956.  Other dates have the close only. The primary sources for these data are Standard Statistics Corp., Base Book, New York: Standard Statistics Corp., 1931, Standard and Poor's Security Price Index Record, New York: Standard and Poor's (1940, 1941, 1948, 1955, 1957, 1962, and biannually since then), Standard and Poor's, Outlook, New York: Standard and Poor's (published weekly) and Standard and Poor's, Statistical Service, New York: S&P.  For a detailed history of the components of both the 90 and the 500 stock averages see the current and past issues of the biannual Security Price Index Record published by Standard and Poor's. <br />The original 500 share indices included 90-95% of the capitalization of the New York Stock Exchange providing the most comprehensive index of stocks then available; however, the rapid expansion in Nasdaq and growth in the NYSE has meant that the S&P indices now represent a smaller proportion of total market capitalization than in the past. The Wilshire 5000, Russell 3000 and Investor's Business Daily 6000 all cover substantially more shares than the S&P 500. Nevertheless, the S&P 500 still represents about 75% of the stock market's capitalization.  To update their index, S&P introduced a 400-share Mid-cap index (which was calculated back to 1981), in June 1991, and then introduced a Small Cap 600-share index in October 1994, which was calculated back to December 31, 1993.  The 1500-share Supercomposite was introduced in July of 1995 and calculated back to December 31, 1993.  In January 2002, S&P introduced the S&P 1000 which includes all the stocks in the S&P 400 Midcap and S&P 600 Small Cap Index. Beginning in March 2004, S&P began adjusting their indices so they would reflect the free float on their stock indices rather than the total capitalization.  The free float method reduces the influence of stocks such as Wal-Mart for which 40% of the stock is privately held and not publicly traded.<br />Volume data are for the stocks traded on the NYSE, not for the S&P 500 stocks.",,Split adjusted.
Date,Ticker,Open,High,Low,Close
05/14/1986,_SPXD,236.43,237.54,235.85,237.54
05/15/1986,_SPXD,237.54,237.54,233.93,234.43
05/16/1986,_SPXD,234.42,234.43,232.26,232.76
05/19/1986,_SPXD,232.76,233.54,232.41,233.2
05/20/1986,_SPXD,233.23,236.12,232.58,236.11
05/21/1986,_SPXD,236.15,236.83,235.45,235.45
05/22/1986,_SPXD,235.48,240.25,235.45,240.12
05/23/1986,_SPXD,240.12,242.16,240.12,241.35
05/27/1986,_SPXD,241.37,244.76,241.35,244.75
05/28/1986,_SPXD,244.76,247.4,244.75,246.63
05/29/1986,_SPXD,246.63,248.32,245.29,247.98
05/30/1986,_SPXD,247.98,249.19,246.43,247.35
06/02/1986,_SPXD,247.34,247.74,243.83,245.04
06/03/1986,_SPXD,245.07,245.51,243.67,245.51
06/04/1986,_SPXD,245.54,246.3,242.59,243.94
06/05/1986,_SPXD,243.94,245.66,243.41,245.65
06/06/1986,_SPXD,245.65,246.07,244.43,245.67
06/09/1986,_SPXD,245.67,245.67,239.68,239.96
06/10/1986,_SPXD,239.96,240.08,238.23,239.58
06/11/1986,_SPXD,239.59,241.13,239.21,241.13
06/12/1986,_SPXD,241.12,241.64,240.7,241.49
06/13/1986,_SPXD,241.71,245.91,241.63,245.73
06/16/1986,_SPXD,245.73,246.5,245.17,246.13
06/17/1986,_SPXD,246.12,246.26,243.6,244.35
06/18/1986,_SPXD,244.35,245.25,242.57,244.99
06/19/1986,_SPXD,244.99,245.8,244.05,244.06
06/20/1986,_SPXD,244.06,247.6,243.98,247.58
06/23/1986,_SPXD,247.58,247.58,244.45,245.26
06/24/1986,_SPXD,245.28,248.26,244.53,247.03
06/25/1986,_SPXD,247.04,250.13,247.03,248.93
06/26/1986,_SPXD,248.93,249.43,247.72,248.74
06/27/1986,_SPXD,248.74,249.74,248.74,249.6
06/30/1986,_SPXD,249.6,251.81,249.6,250.84
07/01/1986,_SPXD,250.67,252.04,250.53,252.04
07/02/1986,_SPXD,252.04,253.2,251.79,252.7
07/03/1986,_SPXD,252.7,252.94,251.23,251.79
07/07/1986,_SPXD,251.79,251.81,243.63,244.05
07/08/1986,_SPXD,244.05,244.06,239.07,241.59
07/09/1986,_SPXD,241.59,243.07,241.46,242.82
07/10/1986,_SPXD,242.82,243.44,239.66,243.01
07/11/1986,_SPXD,243.01,243.48,241.68,242.22
07/14/1986,_SPXD,242.22,242.22,238.04,238.11
07/15/1986,_SPXD,238.09,238.12,233.6,233.66
07/16/1986,_SPXD,233.66,236.19,233.66,235.01
07/17/1986,_SPXD,235.01,236.65,235.01,236.07
07/18/1986,_SPXD,236.07,238.22,233.94,236.36
07/21/1986,_SPXD,236.36,236.45,235.53,236.24
07/22/1986,_SPXD,236.24,238.42,235.92,238.18
07/23/1986,_SPXD,238.19,239.25,238.17,238.67
07/24/1986,_SPXD,238.69,239.05,237.32,237.95
07/25/1986,_SPXD,237.99,240.36,237.95,240.22
07/28/1986,_SPXD,240.2,240.25,235.23,236.01
07/29/1986,_SPXD,236.01,236.01,234.4,234.55
07/30/1986,_SPXD,234.57,237.38,233.07,236.59
07/31/1986,_SPXD,236.59,236.92,235.89,236.12
08/01/1986,_SPXD,236.12,236.89,234.59,234.91
08/04/1986,_SPXD,234.91,236.86,231.92,235.99
08/05/1986,_SPXD,235.99,238.31,235.97,237.03
08/06/1986,_SPXD,237.03,237.35,235.48,236.84
08/07/1986,_SPXD,236.84,238.02,236.31,237.04
08/08/1986,_SPXD,237.04,238.06,236.37,236.88
08/11/1986,_SPXD,236.88,241.2,236.87,240.68
08/12/1986,_SPXD,240.68,243.37,240.35,243.34
08/13/1986,_SPXD,243.34,246.51,243.06,245.67
08/14/1986,_SPXD,245.67,246.79,245.53,246.25
08/15/1986,_SPXD,246.25,247.15,245.7,247.15
08/18/1986,_SPXD,247.15,247.83,245.48,247.38
08/19/1986,_SPXD,247.38,247.42,245.82,246.51
08/20/1986,_SPXD,246.53,249.77,246.51,249.77
08/21/1986,_SPXD,249.77,250.45,249.11,249.37
08/22/1986,_SPXD,249.67,250.61,249.27,250.19
08/25/1986,_SPXD,250.19,250.26,247.76,247.81
08/26/1986,_SPXD,247.81,252.91,247.81,252.84
08/27/1986,_SPXD,252.84,254.24,252.66,253.3
08/28/1986,_SPXD,253.3,253.67,251.91,252.84
08/29/1986,_SPXD,252.84,254.07,251.73,252.93
09/02/1986,_SPXD,252.93,253.3,248.14,248.52
09/03/1986,_SPXD,248.52,250.08,247.59,250.08
09/04/1986,_SPXD,250.08,254.01,250.03,253.83
09/05/1986,_SPXD,253.82,254.13,250.33,250.47
09/08/1986,_SPXD,250.47,250.47,247.02,248.14
09/09/1986,_SPXD,248.14,250.21,246.94,247.67
09/10/1986,_SPXD,247.67,247.76,246.11,247.06
09/11/1986,_SPXD,247.06,247.06,234.67,235.18
09/12/1986,_SPXD,235.18,235.45,228.74,230.67
09/15/1986,_SPXD,230.67,232.82,229.44,231.94
09/16/1986,_SPXD,231.94,231.94,228.32,231.72
09/17/1986,_SPXD,231.73,233.81,231.38,231.68
09/18/1986,_SPXD,231.67,232.87,230.57,232.31
09/19/1986,_SPXD,232.31,232.31,230.69,232.21
09/22/1986,_SPXD,232.2,234.93,232.2,234.93
09/23/1986,_SPXD,234.96,235.88,234.5,235.67
09/24/1986,_SPXD,235.66,237.06,235.53,236.28
09/25/1986,_SPXD,231.83,236.28,230.67,231.83
09/26/1986,_SPXD,231.83,233.68,230.64,232.23
09/29/1986,_SPXD,232.23,232.23,228.08,229.91
09/30/1986,_SPXD,229.91,233.01,229.91,231.32
10/01/1986,_SPXD,231.32,234.62,231.32,233.6
10/02/1986,_SPXD,233.6,234.33,232.77,233.92
10/03/1986,_SPXD,233.92,236.16,232.79,233.71
10/06/1986,_SPXD,233.71,235.34,233.17,234.78
10/07/1986,_SPXD,234.74,235.18,233.46,234.41
10/08/1986,_SPXD,234.41,236.84,233.68,236.68
10/09/1986,_SPXD,236.67,238.2,235.72,235.85
10/10/1986,_SPXD,235.84,236.27,235.31,235.48
10/13/1986,_SPXD,235.52,235.91,235.02,235.91
10/14/1986,_SPXD,235.9,236.37,234.37,235.37
10/15/1986,_SPXD,235.36,239.03,235.27,238.8
10/16/1986,_SPXD,238.83,240.18,238.8,239.53
10/17/1986,_SPXD,239.5,239.53,237.71,238.84
10/20/1986,_SPXD,238.84,238.84,234.78,235.97
10/21/1986,_SPXD,236.03,236.49,234.95,235.88
10/22/1986,_SPXD,235.89,236.64,235.82,236.26
10/23/1986,_SPXD,236.28,239.76,236.26,239.28
10/24/1986,_SPXD,239.3,239.65,238.25,238.26
10/27/1986,_SPXD,238.22,238.77,236.72,238.77
10/28/1986,_SPXD,238.81,240.58,238.77,239.26
10/29/1986,_SPXD,239.23,241,238.98,240.94
10/30/1986,_SPXD,240.97,244.08,240.94,243.71
10/31/1986,_SPXD,243.7,244.51,242.95,243.98
11/03/1986,_SPXD,243.97,245.8,243.93,245.8
11/04/1986,_SPXD,245.8,246.43,244.42,246.2
11/05/1986,_SPXD,246.09,247.05,245.21,246.58
11/06/1986,_SPXD,246.54,246.9,244.3,245.87
11/07/1986,_SPXD,245.85,246.13,244.92,245.77
11/10/1986,_SPXD,245.75,246.22,244.68,246.13
11/11/1986,_SPXD,246.15,247.1,246.12,247.08
11/12/1986,_SPXD,247.06,247.67,245.68,246.64
11/13/1986,_SPXD,246.63,246.66,242.89,243.02
11/14/1986,_SPXD,243.01,244.51,241.96,244.5
11/17/1986,_SPXD,244.5,244.8,242.29,243.21
11/18/1986,_SPXD,243.2,243.23,236.65,236.78
11/19/1986,_SPXD,236.77,237.94,235.51,237.66
11/20/1986,_SPXD,237.66,242.05,237.66,242.05
11/21/1986,_SPXD,242.03,246.38,241.97,245.86
11/24/1986,_SPXD,245.14,248,245.21,247.45
11/25/1986,_SPXD,247.44,248.18,246.3,248.17
11/26/1986,_SPXD,248.14,248.9,247.73,248.77
11/28/1986,_SPXD,248.82,249.22,248.07,249.22
12/01/1986,_SPXD,249.22,249.22,245.72,249.05
12/02/1986,_SPXD,249.06,254,249.05,254
12/03/1986,_SPXD,254,254.87,253.24,253.85
12/04/1986,_SPXD,253.85,254.42,252.88,253.04
12/05/1986,_SPXD,253.05,253.89,250.71,251.17
12/08/1986,_SPXD,251.16,252.36,248.82,251.16
12/09/1986,_SPXD,251.16,251.27,249.25,249.28
12/10/1986,_SPXD,249.28,251.53,248.94,250.96
12/11/1986,_SPXD,248.17,250.98,247.15,248.17
12/12/1986,_SPXD,248.17,248.31,247.02,247.35
12/15/1986,_SPXD,247.31,248.23,244.92,248.21
12/16/1986,_SPXD,248.21,250.04,247.4,250.04
12/17/1986,_SPXD,250.01,250.04,247.19,247.56
12/18/1986,_SPXD,247.56,247.81,246.46,246.78
12/19/1986,_SPXD,246.79,249.96,245.89,249.73
12/22/1986,_SPXD,249.73,249.73,247.45,248.75
12/23/1986,_SPXD,248.75,248.75,245.85,246.34
12/24/1986,_SPXD,246.34,248.75,245.85,246.34
12/26/1986,_SPXD,246.75,247.09,246.73,246.92
12/29/1986,_SPXD,246.9,246.92,244.31,244.67
12/30/1986,_SPXD,244.66,244.67,243.04,243.37
12/31/1986,_SPXD,243.37,244.03,241.28,242.17
01/02/1987,_SPXD,242.17,246.45,242.17,246.45
01/05/1987,_SPXD,246.45,252.57,246.45,252.19
01/06/1987,_SPXD,252.2,253.99,252.14,252.78
01/07/1987,_SPXD,252.78,255.72,252.65,255.33
01/08/1987,_SPXD,255.36,257.28,254.97,257.28
01/09/1987,_SPXD,257.26,259.2,256.11,258.73
01/12/1987,_SPXD,258.72,261.36,257.92,260.3
01/13/1987,_SPXD,260.3,260.45,259.21,259.95
01/14/1987,_SPXD,259.95,262.72,259.62,262.64
01/15/1987,_SPXD,262.65,266.68,262.64,265.49
01/16/1987,_SPXD,265.46,267.24,264.31,266.28
01/19/1987,_SPXD,266.26,269.34,264,269.34
01/20/1987,_SPXD,269.34,271.03,267.65,269.04
01/21/1987,_SPXD,269.04,270.87,267.35,267.84
01/22/1987,_SPXD,267.84,274.05,267.32,273.91
01/23/1987,_SPXD,273.91,280.96,268.41,270.1
01/26/1987,_SPXD,270.1,270.4,267.73,269.61
01/27/1987,_SPXD,269.61,274.31,269.61,273.75
01/28/1987,_SPXD,273.75,275.71,273.3,275.4
01/29/1987,_SPXD,275.4,276.85,272.54,274.24
01/30/1987,_SPXD,274.24,274.24,271.38,274.08
02/02/1987,_SPXD,274.08,277.35,273.16,276.45
02/03/1987,_SPXD,276.45,277.83,275.84,275.99
02/04/1987,_SPXD,275.99,279.65,275.35,279.64
02/05/1987,_SPXD,279.64,282.26,278.66,281.16
02/06/1987,_SPXD,281.16,281.79,279.87,280.04
02/09/1987,_SPXD,280.04,280.04,277.24,278.16
02/10/1987,_SPXD,278.16,278.16,273.49,275.07
02/11/1987,_SPXD,275.07,277.71,274.71,277.54
02/12/1987,_SPXD,277.54,278.04,273.89,275.62
02/13/1987,_SPXD,275.62,280.91,275.01,279.7
02/17/1987,_SPXD,279.7,285.49,279.7,285.49
02/18/1987,_SPXD,285.49,287.55,282.97,285.42
02/19/1987,_SPXD,285.42,286.24,283.84,285.57
02/20/1987,_SPXD,285.57,285.98,284.31,285.48
02/23/1987,_SPXD,285.48,285.5,279.37,282.38
02/24/1987,_SPXD,282.38,283.33,281.45,282.88
02/25/1987,_SPXD,282.88,285.35,282.14,284
02/26/1987,_SPXD,284,284.4,280.73,282.96
02/27/1987,_SPXD,282.96,284.55,282.77,284.2
03/02/1987,_SPXD,284.17,284.83,282.3,283
03/03/1987,_SPXD,283,284.19,282.92,284.12
03/04/1987,_SPXD,284.12,288.62,284.12,288.62
03/05/1987,_SPXD,288.62,291.24,288.6,290.52
03/06/1987,_SPXD,290.52,290.67,288.77,290.66
